,week,Plot,SubPlot,pH,PrepH,SoilMoisture,PreSoilMoisture,N,PreN,P,PreP,K,PreK,Mg,PreMg,Ca,PreCa,Temperature,PreTemperature,Humidity,PreHumidity,Light,PreLight,plantHeight,NoOfTiller,NoOfPanicle,SPAD,NoOfSpikelet,NoOfFilledGrain,NoOfUnfilledGrain,WeightGrain
659,9,2,10,,5.473864,47.64604,58.84373,1.196038,2.375782,0.090244,0.000886,,0.54708,,0.088347,,0.014196,,49.44585,,105.3497,,994.6824,0.347752,0.347752,2.338534,0.347752,0.155318,5.567502,3.170469,3.154711
660,9,3,1,,3.817832,74.84394,124.5599,1.891783,3.779221,0.215798,0.195438,,4.716465,,1.248911,,0.106398,,6.390291,,161.4927,,57.97114,0.422767,0.230029,0.469517,4.265516,4.265516,4.37931,3.112602,3.878392
661,9,3,2,,1.030468,89.66357,107.7641,1.907679,2.857126,0.082154,0.060526,,2.21534,,0.378001,,0.095227,,14.43481,,172.1511,,199.6074,0.423712,0.230178,0.471025,4.29606,4.29606,4.409484,3.129787,3.900474
662,9,3,3,,4.540516,79.72682,89.84929,1.824522,2.738172,0.135965,0.071931,,2.226029,,0.662105,,0.049427,,2.073314,,151.6718,,804.7007,0.424777,0.23136,0.47172,4.326769,4.326769,4.430794,3.132372,3.923898
663,9,3,4,,1.754881,81.70942,102.6527,1.791955,2.317042,0.051512,0.039047,,2.540736,,0.472701,,0.076464,,12.45744,,170.4756,,1003.692,0.427119,0.232362,0.474382,4.360829,4.360829,4.46165,3.145401,3.948342
664,9,3,5,,0.07684,77.09127,91.2294,2.146047,2.24893,0.250354,0.174978,,4.923384,,0.244756,,0.192762,,16.54809,,148.3815,,281.8007,0.42752,0.233332,0.475685,4.38248,4.38248,4.478077,3.162232,3.958841
665,9,3,6,,0.847495,63.59257,120.5448,2.45525,3.068238,0.024493,0.007891,,3.527685,,0.06172,,0.03363,,24.15639,,161.0844,,162.412,0.429356,0.233407,0.477589,4.40095,4.40095,4.498919,3.164995,3.960867
666,9,3,7,,6.518613,69.5659,115.6217,1.131813,2.124657,0.263032,0.132751,,2.994284,,0.985934,,0.063969,,1.737344,,133.5455,,174.8827,0.429406,0.233875,0.481022,4.404894,4.404894,4.520907,3.186237,3.978
667,9,3,8,,2.439794,80.24716,140.3867,1.375568,2.17324,0.126042,0.10423,,1.29902,,0.522968,,0.043626,,14.95428,,138.4138,,623.3449,0.431022,0.233919,0.481368,4.439755,4.439755,4.544966,3.194302,4.006977
668,9,3,9,,1.606934,70.69652,109.8468,1.975228,3.392504,0.048219,0.006102,,2.176447,,0.107117,,0.278944,,10.57933,,107.32,,354.7716,0.432921,0.235175,0.483685,4.473728,4.473728,4.551656,3.195301,4.024412
669,9,3,10,,5.447338,75.79594,101.5644,2.589892,3.624241,0.109902,0.084559,,2.428415,,1.58986,,0.001426,,10.46129,,99.56246,,36.02708,0.434327,0.23666,0.484891,4.484239,4.484239,4.556619,3.206035,4.029595
670,9,4,1,,3.95097,40.44186,55.54275,1.313366,1.909077,0.020131,0.003969,,0.417635,,0.423397,,0.134777,,37.51187,,123.1829,,87.36657,0.347752,0.347752,2.34691,0.347752,0.156321,5.607699,3.191704,3.156374
671,9,4,2,,4.699219,43.00435,66.5221,1.336438,2.321814,0.047541,0.044034,,1.706316,,0.608313,,0.004143,,32.24485,,133.5931,,843.5703,0.347752,0.347752,2.347853,0.347752,0.156922,5.648339,3.214299,3.177427
672,9,4,3,,5.801966,42.03298,64.22036,1.398578,2.182301,0.013297,0.001145,,1.277173,,0.477211,,0.049596,,49.00486,,133.5727,,15.47305,0.347752,0.347752,2.364374,0.347752,0.157709,5.682507,3.220212,3.197515
673,9,4,4,,1.91687,45.11943,66.88467,1.347771,1.630133,0.093474,0.01825,,1.33695,,0.30279,,0.17969,,44.14731,,100.4081,,845.4713,0.347752,0.347752,2.372728,0.347752,0.158247,5.69667,3.237224,3.207512
674,9,4,5,,2.185356,49.99756,78.63006,1.111636,1.709579,0.018099,0.005295,,1.892327,,0.138914,,0.12289,,52.38367,,165.9281,,209.0955,0.347752,0.347752,2.380777,0.347752,0.159208,5.711446,3.245449,3.213646
675,9,4,6,,2.153819,48.81316,61.72413,1.178405,1.989244,0.032522,0.004944,,1.141345,,0.008354,,0.0931,,31.77315,,134.06,,62.13092,0.347752,0.347752,2.387593,0.347752,0.159597,5.75052,3.25089,3.214288
676,9,4,7,,5.104333,45.67713,66.30823,1.467092,2.052686,0.013888,0.011491,,0.667199,,0.342482,,0.0993,,58.96381,,133.7138,,311.592,0.347752,0.347752,2.39817,0.347752,0.159855,5.760113,3.274785,3.232528
677,9,4,8,,4.126201,41.61795,79.52701,1.251204,2.274295,0.051666,0.049417,,1.474176,,0.067648,,0.037138,,46.24836,,149.2154,,394.1573,0.347752,0.347752,2.412787,0.347752,0.160363,5.784486,3.290788,3.23297
678,9,4,9,,0.423653,46.78592,53.001,1.025533,1.327708,0.096529,0.049522,,0.78896,,0.273095,,0.143562,,35.85609,,96.24399,,416.818,0.347752,0.347752,2.41731,0.347752,0.160757,5.827153,3.302433,3.23371
679,9,4,10,,3.779094,40.43979,48.12879,1.048613,1.483401,0.07688,0.060155,,0.54694,,0.793606,,0.016925,,38.96148,,94.86233,,18.47316,0.347752,0.347752,2.426687,0.347752,0.161442,5.844044,3.317738,3.238185
680,9,5,1,,2.334615,66.55184,111.4219,1.179,1.599111,0.154551,0.127931,,1.68677,,0.173009,,0.107463,,9.768498,,174.6144,,376.2876,0.436069,0.237402,0.487946,4.492616,4.492616,4.586756,3.224831,4.030471
681,9,5,2,,2.168641,71.26689,95.42389,1.43153,2.564644,0.263417,0.221912,,2.367628,,1.287563,,0.315084,,1.007481,,167.6502,,926.4251,0.436385,0.237552,0.489332,4.521046,4.521046,4.617539,3.234677,4.043086
682,9,5,3,,5.421779,66.32608,93.86409,2.683884,3.057979,0.110904,0.016021,,3.523656,,0.715421,,0.295678,,8.814828,,163.7135,,414.7698,0.438446,0.237769,0.491928,4.540224,4.540224,4.617941,3.246055,4.06155
683,9,5,4,,2.082757,67.93454,89.34282,1.010998,1.718012,0.297784,0.080506,,3.848948,,1.057641,,0.23814,,24.86657,,163.6817,,755.5874,0.441874,0.239765,0.493875,4.565628,4.565628,4.644814,3.266605,4.096102
684,9,5,5,,4.098767,69.07047,82.04245,2.667606,4.198441,0.14979,0.091328,,3.042646,,0.07566,,0.066248,,4.577927,,139.1771,,1.645039,0.443778,0.240272,0.495406,4.569353,4.569353,4.652968,3.285903,4.111897
685,9,5,6,,3.207954,76.97007,102.2733,1.509128,1.83668,0.122925,0.094639,,4.964686,,0.780885,,0.104748,,7.235113,,176.8122,,763.2023,0.447252,0.241919,0.495797,4.570005,4.570005,4.663679,3.28837,4.126043
686,9,5,7,,4.957297,79.41303,126.9318,2.334245,3.616446,0.205469,0.182277,,2.41185,,0.589339,,0.211073,,4.13969,,108.1325,,40.51245,0.447787,0.243206,0.497765,4.582256,4.582256,4.673456,3.296293,4.126508
687,9,5,8,,5.486752,63.15549,111.6035,1.39371,2.445875,0.076378,0.027963,,4.774957,,0.915902,,0.286686,,3.727093,,99.11229,,194.2134,0.449068,0.244295,0.499364,4.58917,4.58917,4.681123,3.312943,4.151328
688,9,5,9,,2.603537,84.12837,159.189,1.129284,1.343823,0.217767,0.136513,,4.273303,,0.288976,,0.060142,,16.78621,,178.9316,,400.6946,0.450202,0.244789,0.502284,4.619367,4.619367,4.695781,3.32005,4.175213
689,9,5,10,,4.850837,74.38002,93.44592,1.763278,1.881525,0.013627,0.006596,,1.66549,,0.434568,,0.164882,,4.856851,,123.563,,134.377,0.453361,0.24633,0.502734,4.619728,4.619728,4.727383,3.340833,4.198715
690,9,6,1,,3.88486,84.28603,156.3856,2.589776,2.824563,0.251519,0.183463,,2.332002,,0.384869,,0.33228,,9.004091,,93.81982,,406.1481,0.453749,0.246547,0.503317,4.62707,4.62707,4.743566,3.356262,4.231513
691,9,6,2,,3.834286,84.53578,128.9518,1.706174,1.772027,0.146691,0.002077,,6.519954,,1.126671,,0.220293,,15.40971,,116.0682,,791.163,0.455922,0.247173,0.505963,4.655948,4.655948,4.760927,3.377272,4.232821
692,9,6,3,,1.410232,61.64035,103.0748,2.049577,3.127459,0.097344,0.096207,,2.004636,,0.533241,,0.442915,,4.058052,,112.6433,,499.3818,0.456934,0.247745,0.507039,4.666571,4.666571,4.77627,3.380663,4.243442
693,9,6,4,,1.008146,77.09148,130.2899,1.954344,3.637004,0.082032,0.078919,,3.446099,,0.10708,,0.061677,,9.438637,,156.801,,618.2665,0.459911,0.249371,0.508046,4.683188,4.683188,4.799334,3.39113,4.257747
694,9,6,5,,5.97457,65.21913,100.6423,2.726519,3.465385,0.042301,0.012376,,5.839058,,1.503497,,0.171781,,1.66827,,124.722,,439.3513,0.461111,0.250017,0.508506,4.715078,4.715078,4.815066,3.412273,4.292112
695,9,6,6,,3.541842,66.48682,118.4785,2.479624,2.766118,0.094792,0.035048,,1.677753,,0.309268,,0.234717,,8.927794,,157.9144,,378.6741,0.463939,0.250809,0.511679,4.72808,4.72808,4.82567,3.431863,4.312223
696,9,6,7,,0.463846,75.53545,138.4367,1.338793,2.573476,0.111997,0.091181,,3.352561,,0.197542,,0.023425,,24.69619,,136.185,,800.7189,0.466046,0.250825,0.514164,4.734831,4.734831,4.85898,3.439717,4.319678
697,9,6,8,,1.564458,74.26204,117.5244,1.624725,2.298111,0.01172,0.006867,,2.301606,,0.685162,,0.150922,,4.64174,,111.4025,,878.3634,0.469511,0.251226,0.515885,4.742292,4.742292,4.880307,3.461156,4.334922
698,9,6,9,,2.973864,71.82642,128.6347,2.717397,5.344127,0.182828,0.043984,,2.086249,,1.634994,,0.226797,,27.09167,,154.1837,,292.3827,0.471889,0.252348,0.518487,4.750878,4.750878,4.913824,3.479637,4.360631
699,9,6,10,,0.141699,76.45694,94.38227,1.31735,2.582069,0.11887,0.116188,,6.420505,,1.161829,,0.214575,,12.62261,,147.6969,,730.6236,0.475198,0.253616,0.519373,4.766476,4.766476,4.931418,3.502637,4.386114
700,9,7,1,,10.43108,88.33684,49.91885,2.871988,1.929623,0.258942,0.084969,,6.540395,,2.153963,,0.03223,,9.244011,,166.5372,,1724.355,0.3498,0.436357,3.813506,3.511899,0.331927,3.511899,5.230153,5.03663
701,9,7,2,,8.77067,86.28859,29.45347,2.331335,1.319427,0.278647,0.236471,,9.140907,,3.8517,,0.301817,,15.55829,,131.0833,,1236.208,0.353477,0.438719,3.820573,3.556453,0.335975,3.556453,5.259068,5.061354
702,9,7,3,,8.127805,88.91715,42.40222,2.9316,0.856812,0.209285,0.079269,,8.166018,,2.930422,,0.50703,,24.93856,,145.3761,,1517.536,0.354508,0.443638,3.834836,3.566553,0.339985,3.566553,5.294733,5.092625
703,9,7,4,,10.28646,82.02078,55.14179,2.154329,1.742381,0.288484,0.0663,,10.34311,,3.490984,,0.523913,,19.37077,,177.2965,,1795.992,0.356882,0.448363,3.849753,3.603725,0.341625,3.603725,5.334305,5.139431
704,9,7,5,,11.27635,82.49515,75.7859,2.660176,0.265978,0.265663,0.024877,,8.767583,,3.196632,,0.453273,,16.42403,,149.6809,,1030.355,0.357133,0.451235,3.890928,3.643748,0.345433,3.643748,5.368209,5.201037
705,9,7,6,,12.78045,84.67397,29.77263,2.104911,0.105091,0.213538,0.211366,,10.27931,,2.224447,,0.639249,,21.20939,,141.2459,,1340.403,0.358128,0.452175,3.924952,3.652228,0.347173,3.652228,5.430891,5.246925
706,9,7,7,,10.40669,81.19864,29.97548,2.981472,2.024682,0.229563,0.211841,,11.46754,,3.708805,,0.271375,,23.64715,,140.5082,,1817.218,0.359068,0.456511,3.949518,3.659037,0.349411,3.659037,5.484472,5.259121
707,9,7,8,,9.267536,87.84373,24.63193,2.547899,0.654178,0.295371,0.269551,,9.103955,,3.549297,,0.588038,,17.27447,,143.8339,,1779.729,0.360623,0.458756,3.950941,3.692848,0.352696,3.692848,5.53191,5.288815
708,9,7,9,,11.69998,87.90698,40.13491,2.433814,0.561722,0.274485,0.076984,,6.861185,,2.345922,,0.151217,,2.541755,,150.3887,,1657.99,0.363783,0.459811,3.955555,3.721275,0.352835,3.721275,5.561239,5.294214
709,9,7,10,,11.12121,87.31583,40.37153,2.87186,0.442515,0.266192,0.192735,,8.573357,,2.457741,,0.253618,,4.246781,,157.555,,1185.417,0.366994,0.461008,3.979261,3.762633,0.355623,3.762633,5.603919,5.315925
710,9,8,1,,13.50514,81.24002,73.48151,2.824122,0.677119,0.201651,0.120032,,5.187877,,2.21639,,0.038044,,7.154015,,145.0329,,1774.03,0.367072,0.463661,4.005208,3.766651,0.358629,3.766651,5.610867,5.356561
711,9,8,2,,11.0597,88.06259,80.29768,2.572755,0.768163,0.224571,0.173041,,10.0168,,1.596591,,0.516841,,21.14654,,116.9605,,1133.732,0.368455,0.468099,4.013237,3.794035,0.361262,3.794035,5.666955,5.391332
712,9,8,3,,9.058721,88.37994,43.16185,2.080754,1.910351,0.243108,0.156931,,6.597145,,2.837979,,0.347209,,0.013198,,129.9265,,1223.862,0.370709,0.470041,4.023041,3.80333,0.362594,3.80333,5.682083,5.404297
713,9,8,4,,10.56253,82.62664,69.9693,2.769053,0.937004,0.222849,0.190364,,9.489928,,2.260724,,0.516121,,13.41027,,167.1101,,1298.856,0.373729,0.472987,4.05471,3.8433,0.364309,3.8433,5.739448,5.44703
714,9,8,5,,8.289422,84.89866,5.910041,2.020485,1.236185,0.20334,0.155697,,8.019447,,3.048536,,0.402475,,7.034881,,178.046,,1353.191,0.373993,0.474228,4.087019,3.88198,0.368798,3.88198,5.771644,5.453917
715,9,8,6,,11.44834,88.13516,60.60786,2.325239,2.196263,0.266943,0.09235,,8.436732,,2.969238,,0.391367,,11.22184,,171.9513,,1195.627,0.375561,0.475945,4.107612,3.906853,0.370793,3.906853,5.806088,5.457863
716,9,8,7,,11.74589,83.06108,18.52953,2.571803,1.557946,0.261683,0.111155,,8.647148,,2.405908,,0.336558,,13.29636,,134.3045,,1865.834,0.377668,0.476482,4.138059,3.951254,0.372133,3.951254,5.852679,5.467935
717,9,8,8,,8.586655,81.59669,15.37078,2.711394,1.49651,0.224838,0.153729,,7.177054,,1.839041,,0.268468,,6.141464,,112.6645,,1231.574,0.378319,0.480454,4.139635,3.992641,0.374398,3.992641,5.894182,5.51682
718,9,8,9,,10.02048,89.59226,11.22929,2.969938,0.242595,0.264077,0.122371,,9.276932,,1.867221,,0.563317,,4.236854,,144.1914,,1419.834,0.379472,0.483794,4.173169,4.030596,0.377915,4.030596,5.91177,5.560337
719,9,8,10,,9.473768,89.18187,17.49272,2.791177,0.041741,0.236757,0.154774,,6.010035,,2.592584,,0.244274,,16.38579,,151.1604,,1755.62,0.380539,0.488146,4.212084,4.072786,0.382003,4.072786,5.938206,5.567647
720,10,1,1,,6.397342,48.11124,51.09974,1.235928,1.483006,0.031829,0.006103,,0.248746,,0.484309,,0.030141,,51.81618,,125.8588,,762.6448,0.380539,0.380539,2.432834,0.380539,0.161523,5.850867,3.332653,3.242101
721,10,1,2,,1.241418,46.1673,83.9595,1.124703,1.932717,0.094153,0.020719,,0.306688,,0.028812,,0.277786,,55.3681,,131.4594,,60.94366,0.380539,0.380539,2.440884,0.380539,0.16168,5.868647,3.347516,3.248275
722,10,1,3,,3.559785,44.4056,65.00303,1.374533,1.376796,0.030597,0.01718,,0.829288,,0.205596,,0.198588,,46.001,,91.44741,,84.8109,0.380539,0.380539,2.449377,0.380539,0.16177,5.881816,3.355389,3.257262
723,10,1,4,,4.721796,45.80123,82.05288,1.097995,1.868633,0.074698,0.067987,,2.568831,,0.074816,,0.310942,,59.53218,,153.1682,,931.5532,0.380539,0.380539,2.462703,0.380539,0.161976,5.884846,3.370197,3.268806
724,10,1,5,,7.147073,46.97462,88.01261,1.473178,2.236824,0.055872,0.0449,,2.174651,,0.539768,,0.132212,,46.76231,,110.9945,,348.4324,0.380539,0.380539,2.473971,0.380539,0.161984,5.906604,3.394062,3.277225
725,10,1,6,,3.224518,45.0821,80.88953,1.188616,1.669059,0.066398,0.030866,,0.55239,,0.150861,,0.263674,,57.78862,,100.6043,,498.3254,0.380539,0.380539,2.481668,0.380539,0.162854,5.926061,3.403366,3.299316
726,10,1,7,,5.469944,41.39175,71.79763,1.369095,2.289571,0.089166,0.070656,,2.529886,,0.550937,,0.007256,,56.46612,,155.7261,,122.9641,0.380539,0.380539,2.483449,0.380539,0.16308,5.927478,3.41575,3.311257
727,10,1,8,,6.667767,43.95193,45.54655,1.34846,1.494155,0.014029,0.002616,,0.006427,,0.259499,,0.119972,,33.8185,,152.1559,,593.4066,0.380539,0.380539,2.486315,0.380539,0.163934,5.940848,3.437901,3.313295
728,10,1,9,,1.988708,43.78519,44.0906,1.261773,2.411922,0.020657,0.009564,,0.510006,,0.046408,,0.062112,,50.93116,,128.3308,,690.8806,0.380539,0.380539,2.494876,0.380539,0.16461,5.982575,3.450575,3.325731
729,10,1,10,,4.870251,43.80856,57.91239,1.021561,1.825217,0.035855,0.024124,,1.097985,,0.768633,,0.080799,,40.18791,,102.4106,,453.9436,0.380539,0.380539,2.502377,0.380539,0.165364,5.994888,3.473585,3.348182
730,10,2,1,,2.794625,48.31215,60.64529,1.408104,1.44503,0.075123,0.018176,,1.192267,,0.478729,,0.242619,,56.1786,,157.5869,,258.5128,0.380539,0.380539,2.512277,0.380539,0.165516,6.011342,3.497341,3.367639
731,10,2,2,,4.319203,47.41376,66.61257,1.11415,1.878579,0.052749,0.041539,,1.153218,,0.115807,,0.047381,,42.15733,,161.607,,726.9511,0.380539,0.380539,2.529054,0.380539,0.165617,6.043735,3.516781,3.389098
732,10,2,3,,3.253524,48.75842,52.74727,1.094562,2.180052,0.026224,0.004544,,1.454306,,0.470039,,0.085652,,46.43116,,135.7911,,871.3431,0.380539,0.380539,2.535667,0.380539,0.166784,6.08445,3.533167,3.393717
733,10,2,4,,1.415504,47.21302,90.75205,1.183805,1.525107,0.065999,0.034758,,1.339192,,0.227864,,0.349307,,49.77829,,142.9828,,215.6593,0.380539,0.380539,2.538217,0.380539,0.167751,6.08937,3.554458,3.39468
734,10,2,5,,6.75241,49.2788,60.09618,1.079293,1.518596,0.096789,0.067421,,0.894202,,0.304334,,0.074924,,51.6526,,138.8009,,284.4322,0.380539,0.380539,2.545617,0.380539,0.1688,6.101209,3.569833,3.419174
735,10,2,6,,4.23339,46.36659,77.37856,1.448863,2.304574,0.0275,0.00215,,1.21664,,0.189897,,0.096062,,50.37797,,106.3796,,656.9625,0.380539,0.380539,2.562325,0.380539,0.169982,6.122788,3.585828,3.435571
736,10,2,7,,2.644346,44.59035,71.22388,1.335784,1.95521,0.01776,0.014986,,0.078243,,0.212821,,0.203202,,37.99322,,112.2268,,300.9541,0.380539,0.380539,2.571429,0.380539,0.171177,6.122883,3.609532,3.439389
737,10,2,8,,6.840475,41.6253,43.89314,1.463758,1.518501,0.05322,0.013405,,0.054082,,0.230306,,0.188686,,33.73206,,140.0622,,244.3355,0.380539,0.380539,2.581454,0.380539,0.172169,6.125867,3.610298,3.448408
738,10,2,9,,3.548546,47.20072,92.74824,1.365753,1.515672,0.094338,0.065896,,1.333187,,0.548443,,0.020569,,32.33725,,97.42516,,267.4788,0.380539,0.380539,2.585853,0.380539,0.173163,6.127561,3.620186,3.466574
739,10,2,10,,1.38312,43.90577,57.21781,1.351762,2.689654,0.022372,0.005839,,0.694601,,0.286755,,0.110455,,61.40948,,151.8949,,309.4256,0.380539,0.380539,2.601063,0.380539,0.173788,6.149119,3.638213,3.467268
740,10,3,1,,1.785864,60.02116,75.21464,1.496386,2.472744,0.110719,0.067891,,5.172912,,1.448373,,0.188538,,9.830278,,114.4964,,255.6677,0.478588,0.254462,0.522697,4.78884,4.78884,4.959701,3.515904,4.394178
741,10,3,2,,5.865734,88.94706,100.7097,1.551332,2.830685,0.283378,0.032085,,1.154087,,0.101441,,0.402546,,23.80848,,123.9121,,276.1334,0.481457,0.254828,0.525461,4.813172,4.813172,4.987677,3.527534,4.405625
742,10,3,3,,0.608284,87.16664,142.3599,1.233581,1.35336,0.047575,0.043558,,3.509713,,1.1794,,0.169746,,2.621581,,127.6208,,553.5111,0.483393,0.25489,0.528887,4.824662,4.824662,4.989075,3.53129,4.426492
743,10,3,4,,3.186515,60.37845,67.63545,2.372814,4.483704,0.074902,0.03627,,4.870287,,1.291083,,0.001494,,15.91776,,158.5234,,858.5118,0.484956,0.255206,0.532181,4.829059,4.829059,5.021138,3.545038,4.438342
744,10,3,5,,5.880993,83.62754,107.944,1.144565,2.067061,0.046883,0.014995,,3.693661,,1.347932,,0.429331,,5.353052,,104.6594,,41.79731,0.485706,0.255825,0.53428,4.859002,4.859002,5.02461,3.559032,4.447254
745,10,3,6,,4.410639,85.31979,105.8631,1.659561,2.561452,0.088372,0.065391,,2.277892,,0.87539,,0.015191,,22.59109,,97.44103,,394.2136,0.488938,0.256808,0.535103,4.88823,4.88823,5.044853,3.565434,4.466059
746,10,3,7,,5.310741,60.94068,108.7927,2.120466,3.310844,0.207693,0.066424,,3.317751,,1.047377,,0.226474,,24.5162,,122.9151,,67.48875,0.489594,0.257072,0.536818,4.901547,4.901547,5.073604,3.589106,4.478308
747,10,3,8,,4.97403,65.09122,113.3576,1.227367,2.309987,0.233905,0.210567,,3.384767,,0.78656,,0.162836,,9.83834,,160.966,,506.776,0.490948,0.257103,0.540032,4.925673,4.925673,5.095771,3.602073,4.494799
748,10,3,9,,0.720268,74.62859,86.67731,2.838618,3.587854,0.079041,0.05171,,1.556028,,0.647924,,0.115822,,20.10731,,154.5408,,970.785,0.494041,0.258073,0.542477,4.929452,4.929452,5.117373,3.617631,4.497383
749,10,3,10,,1.334232,85.30785,144.8668,1.999398,2.810851,0.046039,0.043333,,3.665847,,0.569237,,0.242706,,2.535127,,130.1078,,798.2447,0.49469,0.258451,0.545792,4.932228,4.932228,5.149272,3.638855,4.513949
750,10,4,1,,4.139135,42.9892,82.59153,1.047229,1.578625,0.041166,0.026873,,1.342552,,0.240684,,0.253797,,60.21068,,140.4424,,195.9114,0.380539,0.380539,2.604021,0.380539,0.17464,6.188182,3.641746,3.483661
751,10,4,2,,7.609151,49.98367,82.42697,1.164502,1.571745,0.027721,0.022815,,2.101975,,0.38935,,0.219759,,40.00149,,155.6384,,899.7679,0.380539,0.380539,2.605186,0.380539,0.175614,6.220624,3.643077,3.497249
752,10,4,3,,6.760836,49.28325,69.86586,1.043852,1.91998,0.07669,0.046006,,1.209142,,0.144879,,0.077265,,38.54651,,145.0375,,1002.435,0.380539,0.380539,2.620767,0.380539,0.17585,6.247706,3.649133,3.518224
753,10,4,4,,2.623208,48.8224,88.03015,1.242195,1.490928,0.032668,0.018577,,0.250798,,0.223983,,0.050018,,35.05856,,104.4588,,678.2393,0.380539,0.380539,2.634519,0.380539,0.176044,6.265376,3.65384,3.525973
754,10,4,5,,5.192981,42.63808,49.39396,1.405925,1.510747,0.045668,0.024035,,1.303664,,0.180743,,0.109633,,37.81532,,101.007,,858.4673,0.380539,0.380539,2.648428,0.380539,0.176797,6.276663,3.674664,3.530205
755,10,4,6,,0.853732,45.51447,80.60692,1.271765,1.586894,0.051118,0.01115,,0.239472,,0.406259,,0.001539,,33.00774,,111.7157,,930.5041,0.380539,0.380539,2.666776,0.380539,0.177191,6.294775,3.690492,3.540652
756,10,4,7,,6.115228,40.49305,44.01556,1.056238,1.725427,0.04287,0.007794,,1.706766,,0.479171,,0.027598,,60.24546,,160.7084,,334.2499,0.380539,0.380539,2.674138,0.380539,0.177266,6.295925,3.713583,3.560306
757,10,4,8,,2.73731,46.02731,68.78011,1.030041,1.102107,0.034968,0.009031,,1.381985,,0.410202,,0.088343,,66.70309,,173.9147,,32.30895,0.380539,0.380539,2.675644,0.380539,0.17838,6.329226,3.715432,3.579915
758,10,4,9,,6.179944,42.6865,54.17894,1.461452,1.923447,0.088663,0.061347,,1.81779,,0.112386,,0.280701,,57.2525,,139.6455,,91.74403,0.380539,0.380539,2.687201,0.380539,0.179006,6.364804,3.724009,3.59099
759,10,4,10,,3.010817,42.06842,47.23359,1.498724,2.91538,0.092136,0.007807,,1.562922,,0.020144,,0.160986,,56.79481,,145.0558,,97.99114,0.380539,0.380539,2.695921,0.380539,0.180099,6.377403,3.724658,3.60655
760,10,5,1,,1.050257,69.7401,81.25729,1.231335,1.950139,0.157648,0.054474,,4.186245,,0.047942,,0.168789,,15.08989,,156.793,,881.5441,0.496415,0.260338,0.545982,4.94191,4.94191,5.180454,3.650988,4.519349
761,10,5,2,,1.295096,60.73838,93.62267,2.840817,5.287666,0.285789,0.065806,,3.691854,,1.290418,,0.276589,,11.69631,,142.1484,,198.4093,0.499199,0.262101,0.547874,4.955625,4.955625,5.199011,3.657387,4.525688
762,10,5,3,,0.079796,68.19304,70.91982,1.011661,1.084144,0.031538,0.011157,,5.506948,,0.558144,,0.277638,,4.414713,,169.8383,,501.7909,0.500949,0.264031,0.550285,4.965466,4.965466,5.219016,3.681953,4.548961
763,10,5,4,,3.990182,68.99493,111.3341,2.468365,3.145423,0.03604,0.029227,,6.734706,,0.792221,,0.197474,,7.104236,,169.1905,,558.698,0.501047,0.265772,0.552636,4.988182,4.988182,5.245343,3.684251,4.575928
764,10,5,5,,1.46031,78.92488,111.1795,1.782007,2.756795,0.168719,0.145463,,4.370334,,0.217195,,0.263939,,3.562532,,145.413,,997.7741,0.503303,0.266344,0.556107,4.999854,4.999854,5.245633,3.698063,4.576842
